date,location,src,value
2020-12-06,San Francisco,transit,23.95
2020-12-07,San Francisco,transit,32.63
2020-12-08,San Francisco,transit,30.04
2020-12-09,San Francisco,transit,30.49
2020-12-10,San Francisco,transit,29.06
2020-12-11,San Francisco,transit,29.79
2020-12-12,San Francisco,transit,25.19
2020-12-13,San Francisco,transit,23.18
2020-12-14,San Francisco,transit,32.19
2020-12-15,San Francisco,transit,29.06
2020-12-16,San Francisco,transit,30.1
2020-12-17,San Francisco,transit,29.66
2020-12-18,San Francisco,transit,30.97
2020-12-19,San Francisco,transit,25.3
2020-12-20,San Francisco,transit,26.47
2020-12-21,San Francisco,transit,28.23
2020-12-22,San Francisco,transit,27.84
2020-12-23,San Francisco,transit,29.53
2020-12-24,San Francisco,transit,24.19
2020-12-25,San Francisco,transit,16.6
2020-12-26,San Francisco,transit,22.31
2020-12-27,San Francisco,transit,25.07
2020-12-28,San Francisco,transit,28.77
2020-12-29,San Francisco,transit,29.24
2020-12-30,San Francisco,transit,28.61
2020-12-31,San Francisco,transit,25.89
2021-01-01,San Francisco,transit,22.29
2021-01-02,San Francisco,transit,21.92
2021-01-03,San Francisco,transit,24.82
2021-01-04,San Francisco,transit,28.13
2021-01-05,San Francisco,transit,30.37
2021-01-06,San Francisco,transit,27.93
2020-01-13,,driving,100.0
2020-01-14,,driving,104.21
2020-01-15,,driving,106.18
2020-01-16,,driving,106.36
2020-01-17,,driving,122.64
2020-01-18,,driving,113.41
2020-01-19,,driving,88.8
2020-01-20,,driving,93.39
2020-01-21,,driving,104.98
2020-01-22,,driving,107.24
2020-01-23,,driving,107.3
2020-01-24,,driving,119.47
2020-01-25,,driving,109.95
2020-01-26,,driving,83.02
2020-01-27,,driving,95.83
2020-01-28,,driving,101.08
2020-01-29,,driving,102.55
2020-01-30,,driving,107.28
2020-01-31,,driving,119.84
2020-02-01,,driving,109.55
2020-02-02,,driving,77.61
2020-02-03,,driving,95.55
2020-02-04,,driving,100.86
2020-02-05,,driving,102.7
2020-02-06,,driving,109.42
2020-02-07,,driving,121.05
2020-02-08,,driving,115.31
2020-02-09,,driving,89.9
2020-02-10,,driving,101.77
2020-02-11,,driving,106.75
2020-02-12,,driving,109.2
2020-02-13,,driving,118.5
2020-02-14,,driving,134.38
2020-02-15,,driving,115.94
2020-02-16,,driving,95.72
2020-02-17,,driving,95.19
2020-02-18,,driving,107.0
2020-02-19,,driving,105.28
2020-02-20,,driving,109.61
2020-02-21,,driving,124.77
2020-02-22,,driving,118.74
2020-02-23,,driving,94.03
2020-02-24,,driving,104.88
2020-02-25,,driving,109.28
2020-02-26,,driving,112.69
2020-02-27,,driving,114.39
2020-02-28,,driving,125.81
2020-02-29,,driving,115.27
2020-03-01,,driving,87.81
2020-03-02,,driving,100.86
2020-03-03,,driving,109.23
2020-03-04,,driving,105.44
2020-03-05,,driving,108.4
2020-03-06,,driving,116.44
2020-03-07,,driving,102.73
2020-03-08,,driving,79.26
2020-03-09,,driving,91.22
2020-03-10,,driving,94.67
2020-03-11,,driving,93.93
2020-03-12,,driving,90.38
2020-03-13,,driving,93.48
2020-03-14,,driving,69.17
2020-03-15,,driving,51.49
2020-03-16,,driving,69.85
2020-03-17,,driving,44.76
2020-03-18,,driving,42.72
2020-03-19,,driving,43.76
2020-03-20,,driving,45.92
2020-03-21,,driving,37.88
2020-03-22,,driving,30.67
2020-03-23,,driving,37.39
2020-03-24,,driving,37.15
2020-03-25,,driving,38.41
2020-03-26,,driving,39.16
2020-03-27,,driving,42.68
2020-03-28,,driving,34.93
2020-03-29,,driving,29.66
2020-03-30,,driving,38.06
2020-03-31,,driving,39.25
2020-04-01,,driving,39.29
2020-04-02,,driving,38.93
2020-04-03,,driving,44.4
2020-04-04,,driving,35.34
2020-04-05,,driving,27.59
2020-04-06,,driving,34.63
2020-04-07,,driving,38.93
2020-04-08,,driving,38.93
2020-04-09,,driving,39.43
2020-04-10,,driving,45.52
2020-04-11,,driving,40.02
2020-04-12,,driving,29.96
2020-04-13,,driving,38.61
2020-04-14,,driving,40.59
2020-04-15,,driving,42.78
2020-04-16,,driving,41.5
2020-04-17,,driving,47.14
2020-04-18,,driving,44.38
2020-04-19,,driving,36.64
2020-04-20,,driving,41.83
2020-04-21,,driving,42.24
2020-04-22,,driving,44.12
2020-04-23,,driving,45.68
2020-04-24,,driving,52.35
2020-04-25,,driving,48.69
2020-04-26,,driving,39.91
2020-04-27,,driving,44.63
2020-04-28,,driving,46.78
2020-04-29,,driving,46.9
2020-04-30,,driving,49.1
2020-05-01,,driving,56.59
2020-05-02,,driving,52.03
2020-05-03,,driving,44.28
2020-05-04,,driving,49.53
2020-05-05,,driving,53.27
2020-05-06,,driving,53.2
2020-05-07,,driving,55.21
2020-05-08,,driving,63.3
2020-05-09,,driving,59.81
2020-05-10,,driving,48.58
2020-05-11,,driving,48.58
2020-05-12,,driving,48.58
2020-05-13,,driving,57.35
2020-05-14,,driving,59.42
2020-05-15,,driving,70.27
2020-05-16,,driving,66.47
2020-05-17,,driving,51.34
2020-05-18,,driving,58.65
2020-05-19,,driving,63.23
2020-05-20,,driving,66.01
2020-05-21,,driving,68.55
2020-05-22,,driving,79.29
2020-05-23,,driving,73.39
2020-05-24,,driving,64.59
2020-05-25,,driving,62.92
2020-05-26,,driving,70.45
2020-05-27,,driving,72.05
2020-05-28,,driving,72.5
2020-05-29,,driving,83.84
2020-05-30,,driving,71.78
2020-05-31,,driving,62.33
2020-06-01,,driving,68.87
2020-06-02,,driving,68.32
2020-06-03,,driving,73.61
2020-06-04,,driving,74.63
2020-06-05,,driving,83.85
2020-06-06,,driving,79.21
2020-06-07,,driving,65.75
2020-06-08,,driving,75.13
2020-06-09,,driving,78.4
2020-06-10,,driving,80.09
2020-06-11,,driving,81.59
2020-06-12,,driving,91.34
2020-06-13,,driving,86.14
2020-06-14,,driving,72.77
2020-06-15,,driving,79.06
2020-06-16,,driving,81.97
2020-06-17,,driving,84.56
2020-06-18,,driving,88.82
2020-06-19,,driving,102.89
2020-06-20,,driving,91.05
2020-06-21,,driving,71.0
2020-06-22,,driving,82.48
2020-06-23,,driving,86.46
2020-06-24,,driving,88.55
2020-06-25,,driving,89.86
2020-06-26,,driving,100.45
2020-06-27,,driving,93.91
2020-06-28,,driving,77.58
2020-06-29,,driving,86.67
2020-06-30,,driving,89.98
2020-07-01,,driving,93.83
2020-07-02,,driving,97.92
2020-07-03,,driving,93.67
2020-07-04,,driving,70.18
2020-07-05,,driving,70.27
2020-07-06,,driving,84.27
2020-07-07,,driving,86.9
2020-07-08,,driving,88.84
2020-07-09,,driving,90.89
2020-07-10,,driving,101.17
2020-07-11,,driving,95.5
2020-07-12,,driving,79.96
2020-07-13,,driving,85.95
2020-07-14,,driving,88.58
2020-07-15,,driving,89.53
2020-07-16,,driving,90.41
2020-07-17,,driving,102.35
2020-07-18,,driving,94.34
2020-07-19,,driving,79.07
2020-07-20,,driving,84.68
2020-07-21,,driving,87.82
2020-07-22,,driving,89.88
2020-07-23,,driving,91.85
2020-07-24,,driving,102.87
2020-07-25,,driving,96.65
2020-07-26,,driving,80.32
2020-07-27,,driving,86.52
2020-07-28,,driving,90.76
2020-07-29,,driving,92.43
2020-07-30,,driving,94.53
2020-07-31,,driving,107.65
2020-08-01,,driving,99.75
2020-08-02,,driving,82.75
2020-08-03,,driving,91.89
2020-08-04,,driving,91.33
2020-08-05,,driving,90.8
2020-08-06,,driving,95.87
2020-08-07,,driving,108.83
2020-08-08,,driving,100.83
2020-08-09,,driving,84.88
2020-08-10,,driving,90.18
2020-08-11,,driving,93.08
2020-08-12,,driving,93.52
2020-08-13,,driving,96.88
2020-08-14,,driving,114.3
2020-08-15,,driving,111.81
2020-08-16,,driving,84.76
2020-08-17,,driving,91.77
2020-08-18,,driving,94.44
2020-08-19,,driving,96.25
2020-08-20,,driving,95.35
2020-08-21,,driving,108.12
2020-08-22,,driving,100.49
2020-08-23,,driving,79.35
2020-08-24,,driving,86.98
2020-08-25,,driving,88.02
2020-08-26,,driving,90.05
2020-08-27,,driving,91.95
2020-08-28,,driving,105.27
2020-08-29,,driving,98.83
2020-08-30,,driving,81.98
2020-08-31,,driving,85.97
2020-09-01,,driving,87.91
2020-09-02,,driving,91.62
2020-09-03,,driving,94.17
2020-09-04,,driving,110.81
2020-09-05,,driving,104.81
2020-09-06,,driving,96.33
2020-09-07,,driving,86.17
2020-09-08,,driving,86.95
2020-09-09,,driving,85.76
2020-09-10,,driving,86.96
2020-09-11,,driving,99.11
2020-09-12,,driving,92.04
2020-09-13,,driving,72.77
2020-09-14,,driving,82.87
2020-09-15,,driving,86.64
2020-09-16,,driving,92.03
2020-09-17,,driving,93.04
2020-09-18,,driving,107.43
2020-09-19,,driving,104.2
2020-09-20,,driving,81.0
2020-09-21,,driving,83.6
2020-09-22,,driving,86.03
2020-09-23,,driving,89.33
2020-09-24,,driving,90.46
2020-09-25,,driving,107.72
2020-09-26,,driving,102.5
2020-09-27,,driving,82.14
2020-09-28,,driving,83.6
2020-09-29,,driving,84.85
2020-09-30,,driving,89.37
2020-10-01,,driving,87.89
2020-10-02,,driving,101.13
2020-10-03,,driving,97.54
2020-10-04,,driving,77.88
2020-10-05,,driving,81.05
2020-10-06,,driving,83.14
2020-10-07,,driving,85.9
2020-10-08,,driving,87.32
2020-10-09,,driving,103.7
2020-10-10,,driving,97.54
2020-10-11,,driving,79.48
2020-10-12,,driving,85.0
2020-10-13,,driving,84.63
2020-10-14,,driving,88.47
2020-10-15,,driving,91.3
2020-10-16,,driving,108.72
2020-10-17,,driving,103.99
2020-10-18,,driving,80.16
2020-10-19,,driving,82.12
2020-10-20,,driving,85.12
2020-10-21,,driving,87.44
2020-10-22,,driving,88.48
2020-10-23,,driving,105.19
2020-10-24,,driving,100.68
2020-10-25,,driving,78.58
2020-10-26,,driving,81.51
2020-10-27,,driving,85.43
2020-10-28,,driving,86.4
2020-10-29,,driving,89.54
2020-10-30,,driving,104.58
2020-10-31,,driving,94.41
2020-11-01,,driving,73.44
2020-11-02,,driving,79.71
2020-11-03,,driving,80.63
2020-11-04,,driving,76.89
2020-11-05,,driving,80.4
2020-11-06,,driving,92.34
2020-11-07,,driving,88.97
2020-11-08,,driving,68.54
2020-11-09,,driving,74.33
2020-11-10,,driving,78.82
2020-11-11,,driving,83.63
2020-11-12,,driving,74.43
2020-11-13,,driving,91.01
2020-11-14,,driving,86.67
2020-11-15,,driving,70.2
2020-11-16,,driving,75.99
2020-11-17,,driving,75.02
2020-11-18,,driving,77.03
2020-11-19,,driving,80.53
2020-11-20,,driving,94.32
2020-11-21,,driving,84.08
2020-11-22,,driving,67.06
2020-11-23,,driving,81.45
2020-11-24,,driving,87.0
2020-11-25,,driving,92.13
2020-11-26,,driving,43.61
2020-11-27,,driving,70.1
2020-11-28,,driving,72.87
2020-11-29,,driving,61.99
2020-11-30,,driving,73.38
2020-12-01,,driving,75.07
2020-12-02,,driving,75.99
2020-12-03,,driving,76.3
2020-12-04,,driving,87.45
2020-12-05,,driving,84.08
2020-12-06,,driving,62.84
2020-12-07,,driving,70.51
2020-12-08,,driving,72.21
2020-12-09,,driving,73.28
2020-12-10,,driving,74.21
2020-12-11,,driving,82.98
2020-12-12,,driving,74.67
2020-12-13,,driving,55.7
2020-12-14,,driving,71.77
2020-12-15,,driving,74.3
2020-12-16,,driving,77.02
2020-12-17,,driving,78.24
2020-12-18,,driving,88.42
2020-12-19,,driving,79.37
2020-12-20,,driving,65.88
2020-12-21,,driving,82.23
2020-12-22,,driving,85.47
2020-12-23,,driving,93.37
2020-12-24,,driving,69.78
2020-12-25,,driving,35.34
2020-12-26,,driving,61.88
2020-12-27,,driving,58.03
2020-12-28,,driving,72.15
2020-12-29,,driving,77.32
2020-12-30,,driving,80.88
2020-12-31,,driving,75.38
2021-01-01,,driving,55.04
2021-01-02,,driving,63.89
2021-01-03,,driving,57.46
2021-01-04,,driving,66.38
2021-01-05,,driving,70.75
2021-01-06,,driving,68.88
2020-01-13,,walking,100.0
2020-01-14,,walking,106.46
2020-01-15,,walking,98.83
2020-01-16,,walking,74.53
2020-01-17,,walking,99.76
2020-01-18,,walking,119.78
2020-01-19,,walking,90.66
2020-01-20,,walking,80.92
2020-01-21,,walking,81.42
2020-01-22,,walking,90.81
2020-01-23,,walking,89.39
2020-01-24,,walking,103.58
2020-01-25,,walking,116.24
2020-01-26,,walking,76.52
2020-01-27,,walking,76.55
2020-01-28,,walking,79.07
2020-01-29,,walking,82.47
2020-01-30,,walking,85.66
2020-01-31,,walking,99.37
2020-02-01,,walking,108.14
2020-02-02,,walking,70.82
2020-02-03,,walking,73.24
2020-02-04,,walking,79.4
2020-02-05,,walking,83.19
2020-02-06,,walking,86.51
2020-02-07,,walking,102.05
2020-02-08,,walking,122.9
2020-02-09,,walking,78.99
2020-02-10,,walking,79.96
2020-02-11,,walking,85.72
2020-02-12,,walking,88.49
2020-02-13,,walking,93.38
2020-02-14,,walking,118.9
2020-02-15,,walking,130.79
2020-02-16,,walking,100.59
2020-02-17,,walking,81.2
2020-02-18,,walking,81.12
2020-02-19,,walking,84.93
2020-02-20,,walking,91.9
2020-02-21,,walking,109.06
2020-02-22,,walking,118.27
2020-02-23,,walking,89.75
2020-02-24,,walking,88.22
2020-02-25,,walking,95.27
2020-02-26,,walking,96.45
2020-02-27,,walking,94.8
2020-02-28,,walking,105.12
2020-02-29,,walking,108.7
2020-03-01,,walking,77.06
2020-03-02,,walking,75.15
2020-03-03,,walking,85.04
2020-03-04,,walking,80.68
2020-03-05,,walking,81.73
2020-03-06,,walking,92.69
2020-03-07,,walking,92.65
2020-03-08,,walking,67.85
2020-03-09,,walking,66.15
2020-03-10,,walking,67.89
2020-03-11,,walking,66.96
2020-03-12,,walking,62.35
2020-03-13,,walking,63.71
2020-03-14,,walking,48.78
2020-03-15,,walking,35.14
2020-03-16,,walking,39.44
2020-03-17,,walking,25.78
2020-03-18,,walking,25.78
2020-03-19,,walking,27.83
2020-03-20,,walking,28.39
2020-03-21,,walking,26.27
2020-03-22,,walking,21.91
2020-03-23,,walking,22.5
2020-03-24,,walking,20.91
2020-03-25,,walking,24.0
2020-03-26,,walking,24.44
2020-03-27,,walking,25.93
2020-03-28,,walking,21.85
2020-03-29,,walking,20.15
2020-03-30,,walking,24.66
2020-03-31,,walking,25.59
2020-04-01,,walking,25.83
2020-04-02,,walking,24.99
2020-04-03,,walking,27.75
2020-04-04,,walking,20.44
2020-04-05,,walking,16.31
2020-04-06,,walking,19.16
2020-04-07,,walking,25.61
2020-04-08,,walking,24.79
2020-04-09,,walking,24.72
2020-04-10,,walking,28.58
2020-04-11,,walking,27.43
2020-04-12,,walking,20.97
2020-04-13,,walking,25.61
2020-04-14,,walking,27.83
2020-04-15,,walking,27.39
2020-04-16,,walking,25.68
2020-04-17,,walking,27.78
2020-04-18,,walking,30.59
2020-04-19,,walking,25.29
2020-04-20,,walking,25.81
2020-04-21,,walking,26.95
2020-04-22,,walking,28.35
2020-04-23,,walking,29.0
2020-04-24,,walking,33.09
2020-04-25,,walking,33.26
2020-04-26,,walking,27.06
2020-04-27,,walking,27.72
2020-04-28,,walking,30.07
2020-04-29,,walking,28.37
2020-04-30,,walking,29.65
2020-05-01,,walking,34.55
2020-05-02,,walking,34.72
2020-05-03,,walking,30.92
2020-05-04,,walking,30.41
2020-05-05,,walking,32.33
2020-05-06,,walking,32.98
2020-05-07,,walking,33.8
2020-05-08,,walking,38.05
2020-05-09,,walking,38.82
2020-05-10,,walking,30.53
2020-05-11,,walking,30.53
2020-05-12,,walking,30.53
2020-05-13,,walking,36.69
2020-05-14,,walking,37.63
2020-05-15,,walking,47.14
2020-05-16,,walking,47.98
2020-05-17,,walking,35.68
2020-05-18,,walking,38.87
2020-05-19,,walking,42.09
2020-05-20,,walking,43.7
2020-05-21,,walking,44.95
2020-05-22,,walking,52.46
2020-05-23,,walking,53.23
2020-05-24,,walking,45.08
2020-05-25,,walking,43.73
2020-05-26,,walking,46.13
2020-05-27,,walking,47.16
2020-05-28,,walking,47.27
2020-05-29,,walking,54.73
2020-05-30,,walking,51.25
2020-05-31,,walking,43.36
2020-06-01,,walking,46.48
2020-06-02,,walking,44.7
2020-06-03,,walking,55.98
2020-06-04,,walking,49.69
2020-06-05,,walking,55.65
2020-06-06,,walking,57.06
2020-06-07,,walking,46.93
2020-06-08,,walking,49.19
2020-06-09,,walking,52.13
2020-06-10,,walking,52.37
2020-06-11,,walking,53.29
2020-06-12,,walking,59.23
2020-06-13,,walking,61.44
2020-06-14,,walking,49.62
2020-06-15,,walking,51.1
2020-06-16,,walking,55.0
2020-06-17,,walking,55.97
2020-06-18,,walking,57.73
2020-06-19,,walking,71.99
2020-06-20,,walking,61.93
2020-06-21,,walking,46.5
2020-06-22,,walking,54.56
2020-06-23,,walking,57.95
2020-06-24,,walking,58.41
2020-06-25,,walking,59.83
2020-06-26,,walking,66.69
2020-06-27,,walking,64.26
2020-06-28,,walking,54.68
2020-06-29,,walking,57.44
2020-06-30,,walking,59.19
2020-07-01,,walking,60.27
2020-07-02,,walking,62.33
2020-07-03,,walking,64.02
2020-07-04,,walking,53.14
2020-07-05,,walking,49.64
2020-07-06,,walking,56.24
2020-07-07,,walking,59.15
2020-07-08,,walking,60.81
2020-07-09,,walking,61.73
2020-07-10,,walking,68.45
2020-07-11,,walking,69.04
2020-07-12,,walking,57.55
2020-07-13,,walking,57.61
2020-07-14,,walking,60.82
2020-07-15,,walking,60.76
2020-07-16,,walking,60.25
2020-07-17,,walking,69.76
2020-07-18,,walking,66.74
2020-07-19,,walking,54.96
2020-07-20,,walking,57.57
2020-07-21,,walking,59.59
2020-07-22,,walking,61.58
2020-07-23,,walking,61.31
2020-07-24,,walking,68.12
2020-07-25,,walking,68.88
2020-07-26,,walking,56.14
2020-07-27,,walking,58.0
2020-07-28,,walking,60.38
2020-07-29,,walking,62.54
2020-07-30,,walking,62.36
2020-07-31,,walking,71.6
2020-08-01,,walking,70.33
2020-08-02,,walking,57.55
2020-08-03,,walking,59.56
2020-08-04,,walking,61.0
2020-08-05,,walking,60.7
2020-08-06,,walking,65.01
2020-08-07,,walking,74.03
2020-08-08,,walking,74.03
2020-08-09,,walking,60.36
2020-08-10,,walking,61.07
2020-08-11,,walking,63.22
2020-08-12,,walking,64.13
2020-08-13,,walking,65.42
2020-08-14,,walking,77.93
2020-08-15,,walking,80.87
2020-08-16,,walking,59.14
2020-08-17,,walking,60.89
2020-08-18,,walking,64.9
2020-08-19,,walking,62.73
2020-08-20,,walking,65.58
2020-08-21,,walking,77.49
2020-08-22,,walking,79.25
2020-08-23,,walking,59.98
2020-08-24,,walking,61.26
2020-08-25,,walking,63.44
2020-08-26,,walking,64.2
2020-08-27,,walking,65.01
2020-08-28,,walking,74.57
2020-08-29,,walking,76.58
2020-08-30,,walking,61.5
2020-08-31,,walking,58.54
2020-09-01,,walking,62.07
2020-09-02,,walking,64.23
2020-09-03,,walking,65.57
2020-09-04,,walking,79.35
2020-09-05,,walking,85.52
2020-09-06,,walking,73.95
2020-09-07,,walking,61.98
2020-09-08,,walking,59.66
2020-09-09,,walking,57.16
2020-09-10,,walking,58.85
2020-09-11,,walking,69.68
2020-09-12,,walking,67.56
2020-09-13,,walking,52.87
2020-09-14,,walking,56.65
2020-09-15,,walking,60.65
2020-09-16,,walking,65.54
2020-09-17,,walking,66.13
2020-09-18,,walking,78.0
2020-09-19,,walking,83.2
2020-09-20,,walking,62.55
2020-09-21,,walking,59.47
2020-09-22,,walking,62.47
2020-09-23,,walking,64.06
2020-09-24,,walking,63.48
2020-09-25,,walking,77.97
2020-09-26,,walking,83.94
2020-09-27,,walking,63.74
2020-09-28,,walking,58.11
2020-09-29,,walking,59.83
2020-09-30,,walking,61.13
2020-10-01,,walking,60.91
2020-10-02,,walking,70.53
2020-10-03,,walking,77.76
2020-10-04,,walking,60.35
2020-10-05,,walking,55.33
2020-10-06,,walking,57.88
2020-10-07,,walking,58.83
2020-10-08,,walking,59.83
2020-10-09,,walking,74.06
2020-10-10,,walking,79.76
2020-10-11,,walking,64.04
2020-10-12,,walking,59.97
2020-10-13,,walking,60.46
2020-10-14,,walking,62.79
2020-10-15,,walking,64.76
2020-10-16,,walking,78.36
2020-10-17,,walking,86.35
2020-10-18,,walking,63.7
2020-10-19,,walking,58.4
2020-10-20,,walking,61.19
2020-10-21,,walking,62.41
2020-10-22,,walking,61.4
2020-10-23,,walking,77.21
2020-10-24,,walking,81.21
2020-10-25,,walking,60.58
2020-10-26,,walking,57.61
2020-10-27,,walking,59.78
2020-10-28,,walking,60.2
2020-10-29,,walking,62.51
2020-10-30,,walking,76.02
2020-10-31,,walking,79.83
2020-11-01,,walking,58.27
2020-11-02,,walking,56.65
2020-11-03,,walking,60.24
2020-11-04,,walking,54.95
2020-11-05,,walking,57.94
2020-11-06,,walking,68.8
2020-11-07,,walking,75.58
2020-11-08,,walking,53.3
2020-11-09,,walking,53.07
2020-11-10,,walking,56.67
2020-11-11,,walking,61.22
2020-11-12,,walking,52.32
2020-11-13,,walking,65.2
2020-11-14,,walking,73.28
2020-11-15,,walking,56.31
2020-11-16,,walking,55.04
2020-11-17,,walking,50.91
2020-11-18,,walking,54.56
2020-11-19,,walking,57.22
2020-11-20,,walking,68.33
2020-11-21,,walking,66.45
2020-11-22,,walking,51.87
2020-11-23,,walking,57.66
2020-11-24,,walking,61.56
2020-11-25,,walking,63.09
2020-11-26,,walking,29.35
2020-11-27,,walking,55.37
2020-11-28,,walking,59.91
2020-11-29,,walking,47.14
2020-11-30,,walking,52.33
2020-12-01,,walking,56.06
2020-12-02,,walking,57.05
2020-12-03,,walking,56.1
2020-12-04,,walking,65.57
2020-12-05,,walking,66.89
2020-12-06,,walking,49.05
2020-12-07,,walking,51.49
2020-12-08,,walking,55.06
2020-12-09,,walking,54.97
2020-12-10,,walking,54.37
2020-12-11,,walking,60.41
2020-12-12,,walking,57.86
2020-12-13,,walking,40.12
2020-12-14,,walking,52.7
2020-12-15,,walking,54.27
2020-12-16,,walking,56.09
2020-12-17,,walking,55.56
2020-12-18,,walking,63.05
2020-12-19,,walking,60.63
2020-12-20,,walking,48.46
2020-12-21,,walking,57.54
2020-12-22,,walking,59.53
2020-12-23,,walking,61.22
2020-12-24,,walking,46.5
2020-12-25,,walking,22.82
2020-12-26,,walking,45.27
2020-12-27,,walking,42.29
2020-12-28,,walking,50.78
2020-12-29,,walking,55.44
2020-12-30,,walking,56.32
2020-12-31,,walking,53.37
2021-01-01,,walking,41.93
2021-01-02,,walking,46.0
2021-01-03,,walking,42.63
2021-01-04,,walking,48.37
2021-01-05,,walking,52.04
2021-01-06,,walking,50.3
